Cake,Muffin,Muffin,Muffin,,,,,,,,
Bread,,,,,,,,,,,
Bread,,,,,,,,,,,
Scandinavian,,,,,,,,,,,
Bread,Bread,Pastry,Medialuna,,,,,,,,
Bread,Bread,,,,,,,,,,
Bread,,,,,,,,,,,
Baguette,Scandinavian,,,,,,,,,,
Cookies,Bread,,,,,,,,,,
Coffee,Coffee,Cake,Cake,,,,,,,,
Bread,,,,,,,,,,,
Pastry,Coffee,Bread,,,,,,,,,
Pastry,Pastry,Coffee,,,,,,,,,
Scone,,,,,,,,,,,
Toast,Coffee,,,,,,,,,,
Bread,Scone,,,,,,,,,,
Bread,Pastry,,,,,,,,,,
Tea,Bread,Alfajores,Medialuna,Bread,Jam,,,,,,
Coffee,Brownie,Coffee,,,,,,,,,
,Tea,,,,,,,,,,
Cookies,Juice,Coffee,Coffee,,,,,,,,
Scandinavian,,,,,,,,,,,
Coffee,Coffee,Cookies,,,,,,,,,
Coffee,Coffee,Pastry,Pastry,,,,,,,,
Coffee,Coffee,,,,,,,,,,
Medialuna,,,,,,,,,,,
Medialuna,,,,,,,,,,,
Coffee,Coffee,Coffee,,,,,,,,,
Tea,Coffee,Coffee,Coke,,,,,,,,
Bread,,Coffee,Coffee,,,,,,,,
Tiffin,Medialuna,,,,,,,,,,
Alfajores,Brownie,Bread,Baguette,,,,,,,,
Coffee,Cake,Alfajores,Tea,Tea,,,,,,,
Coffee,Cake,,,,,,,,,,
,The Nomad,Chicken Stew,Cake,Coffee,Coffee,,,,,,
Hot chocolate,Brownie,,,,,,,,,,
Coffee,,Nomad bag,,,,,,,,,
Coffee,,,,,,,,,,,
Coffee,,,,,,,,,,,
Coffee,,,,,,,,,,,
Coffee,,,,,,,,,,,
Coffee,,,,,,,,,,,
Bread,Mineral water,,,,,,,,,,
Salad,Soup,Cake,,,,,,,,,
Extra Salami or Feta,,Tea,,,,,,,,,
Bread,Soup,,,,,,,,,,
Coffee,Sandwich,,,,,,,,,,
Sandwich,Tea,,,,,,,,,,
Coffee,Extra Salami or Feta,Salad,Bread,Sandwich,,,,,,,
Bread,Sandwich,,,,,,,,,,
Coffee,,,,,,,,,,,
Hot chocolate,Coke,Juice,Chocolates,Tea,,,,,,,
Coffee,Coffee,,,,,,,,,,
Cake,,,,,,,,,,,
Cake,Coffee,,,,,,,,,,
Soup,Soup,Coffee,Coffee,Cookies,Scone,Hot chocolate,,,,,
Tea,Tiffin,Bread,,,,,,,,,
Scone,Muffin,Cake,Tea,Bread,,,,,,,
Sandwich,,,,,,,,,,,
Coke,,,,,,,,,,,
Coffee,Coffee,Cake,Cake,,,,,,,,
Coffee,Sandwich,,,,,,,,,,
Bread,Medialuna,,,,,,,,,,
Cake,Cake,,,,,,,,,,
Cookies,Coffee,Bread,,,,,,,,,
Hot chocolate,Cake,,,,,,,,,,
Hot chocolate,Cake,,,,,,,,,,
Coffee,Medialuna,Fudge,,,,,,,,,
Bread,,,,,,,,,,,
Coffee,Medialuna,Fudge,,,,,,,,,
Coffee,,,,,,,,,,,
Coffee,Coffee,Scone,Medialuna,,,,,,,,
Bread,,,,,,,,,,,
Medialuna,,,,,,,,,,,
Coffee,Medialuna,,,,,,,,,,
,Cake,Coffee,Coffee,Juice,Soup,,,,,,
Coffee,,,,,,,,,,,
Coffee,,,,,,,,,,,
Tea,Coffee,Medialuna,Art Tray,,,,,,,,
Coffee,,,,,,,,,,,
Coffee,Toast,Medialuna,Coffee,,,,,,,,
Medialuna,Medialuna,Cake,Scone,,,,,,,,
Farm House,Eggs,Bread,Medialuna,,,,,,,,
Coffee,,,,,,,,,,,
Farm House,,,,,,,,,,,
Bread,Alfajores,,,,,,,,,,
Scone,Jammie Dodgers,Cake,,,,,,,,,
Bread,Scone,,,,,,,,,,
Bread,,,,,,,,,,,
Coffee,Coffee,Hot chocolate,,,,,,,,,
Coffee,Hot chocolate,Sandwich,,Cake,,,,,,,
Alfajores,Pastry,Baguette,Coffee,Coffee,,,,,,,
Bread,,,,,,,,,,,
Tea,Tea,,The Nomad,,,,,,,,
Coffee,Coffee,Alfajores,Scone,,,,,,,,
,Sandwich,Coffee,Coffee,Juice,Bread,,,,,,
Farm House,Cookies,,,,,,,,,,
Cake,Jammie Dodgers,,,,,,,,,,
Hot chocolate,Bread,,,,,,,,,,
Bread,,,,,,,,,,,
Tea,Cookies,,,,,,,,,,
Coffee,Coffee,,,,,,,,,,
Coffee,Coffee,Coffee,Juice,Sandwich,Sandwich,,Cookies,Cookies,Extra Salami or Feta,,
Coffee,,,,,,,,,,,
Jammie Dodgers,Tiffin,Bread,Juice,Tea,Coffee,,,,,,
Pastry,Cake,Bread,Coffee,Tea,,,,,,,
Pastry,Coffee,,,,,,,,,,
Toast,,,,,,,,,,,
Coffee,Bread,,,,,,,,,,
Coffee,,,,,,,,,,,
Spanish Brunch,Soup,Tea,Tea,,,,,,,,
Coffee,Coffee,Coffee,Art Tray,Soup,Soup,Salad,Spanish Brunch,,,,
Sandwich,Sandwich,Cookies,,,,,,,,,
Juice,Spanish Brunch,,,,,,,,,,
Cake,,,,,,,,,,,
Bread,,,,,,,,,,,
Soup,Spanish Brunch,Coffee,Coffee,,,,,,,,
Bread,,,,,,,,,,,
Coffee,Coffee,Scone,Cake,,,,,,,,
Coffee,Coffee,Scone,Cake,,,,,,,,
Coffee,Hot chocolate,Cake,,,,,,,,,
Chicken Stew,,,,,,,,,,,
Coffee,Coffee,Cake,,,,,,,,,
Coffee,Hot chocolate,Sandwich,Sandwich,,,,,,,,
Coffee,Coffee,Sandwich,Sandwich,Jammie Dodgers,Tiffin,,,,,,
Coffee,Coffee,,,,,,,,,,
Bread,Bread,,,,,,,,,,
Coffee,Cookies,Jammie Dodgers,Cake,Tiffin,,,,,,,
Coffee,Soup,,,,,,,,,,
Coffee,Spanish Brunch,,,,,,,,,,
Spanish Brunch,Coffee,Coffee,,,,,,,,,
Scone,Cake,Tea,Tea,,,,,,,,
Jam,Fudge,,,,,,,,,,
Cake,Truffles,,,,,,,,,,
Coffee,,,,,,,,,,,
Coffee,Pastry,,,,,,,,,,
Coffee,Coffee,Medialuna,,,,,,,,,
Coffee,Coffee,,,,,,,,,,
Coffee,Bread,,,,,,,,,,
Coffee,Medialuna,,,,,,,,,,
Tea,Pastry,,,,,,,,,,
Farm House,,,,,,,,,,,
Coffee,Jammie Dodgers,Juice,,,,,,,,,
Bread,Coffee,Pastry,Pastry,,,,,,,,
Bread,,,,,,,,,,,
Bread,Coffee,,,,,,,,,,
Coffee,,,,,,,,,,,
Bread,,,,,,,,,,,
Bread,Tea,Tea,Medialuna,,,,,,,,
Coffee,Coffee,,,,,,,,,,
Coffee,Spanish Brunch,,,,,,,,,,
Sandwich,Coke,,,,,,,,,,
Soup,,,,,,,,,,,
Bread,Soup,,,,,,,,,,
Coffee,Toast,,,,,,,,,,
Granola,Coffee,,,,,,,,,,
Tea,Tea,Medialuna,Jammie Dodgers,,,,,,,,
Farm House,,,,,,,,,,,
Chicken Stew,,,,,,,,,,,
Coffee,,,,,,,,,,,
Tea,Tea,,,,,,,,,,
Bread,Bread,,,,,,,,,,
Coffee,Coffee,Pastry,Pastry,Soup,Chicken Stew,,,,,,
Coffee,Coffee,Jammie Dodgers,Truffles,,,,,,,,
Bread,Bread,Coffee,,,,,,,,,
Bread,,,,,,,,,,,
Bread,Bread,,,,,,,,,,
Coffee,Tea,Tiffin,,,,,,,,,
Bread,,,,,,,,,,,
Bread,,,,,,,,,,,
Bread,,,,,,,,,,,
Bread,,,,,,,,,,,
Bread,,,,,,,,,,,
Bread,Pastry,,,,,,,,,,
Juice,Tea,,,,,,,,,,
Farm House,,,,,,,,,,,
Coffee,Tea,Toast,,,,,,,,,
Baguette,,,,,,,,,,,
Baguette,Pastry,Cake,Truffles,Coffee,,,,,,,
Coffee,,,,,,,,,,,
Coke,Bread,,,,,,,,,,
Bread,Cookies,,,,,,,,,,
Bread,Bread,,,,,,,,,,
Pastry,Coffee,Coffee,,,,,,,,,
,Bread,,,,,,,,,,
Bread,Bread,Bread,,,,,,,,,
Coffee,Coffee,Bread,,,,,,,,,
Bread,Bread,Tea,Pastry,,,,,,,,
Coffee,Bread,,,,,,,,,,
Scandinavian,,,,,,,,,,,
Coffee,Bread,,,,,,,,,,
Coffee,Coffee,,,,,,,,,,
Bread,,,,,,,,,,,
Baguette,,,,,,,,,,,
Jammie Dodgers,Bread,,,,,,,,,,
Coffee,,,,,,,,,,,
Bread,,,,,,,,,,,
Mineral water,Coffee,Soup,,,,,,,,,
Bread,Pastry,,,,,,,,,,
Tea,Cookies,,,,,,,,,,
Coffee,,,,,,,,,,,
Coffee,,,,,,,,,,,
Coffee,Coke,Sandwich,Soup,,,,,,,,
Coffee,Farm House,,,,,,,,,,
Baguette,Scandinavian,Pastry,,,,,,,,,
Hot chocolate,Tea,Sandwich,Sandwich,,,,,,,,
Coffee,,,,,,,,,,,
Tea,Cake,,,,,,,,,,
Coffee,Coffee,Alfajores,Pastry,,,,,,,,
Coffee,Hot chocolate,,,,,,,,,,
Coffee,Coffee,Coffee,,,,,,,,,
Coffee,Sandwich,,,,,,,,,,
Tea,Tea,Bread,Alfajores,Bread,Spanish Brunch,,,,,,
Hot chocolate,Coffee,Coffee,Cookies,,,,,,,,
Coffee,Cake,,,,,,,,,,
Tea,Cookies,,,,,,,,,,
Smoothies,Cake,Coffee,Bread,,,,,,,,
Bread,,,,,,,,,,,
Bread,,,,,,,,,,,
Vegan Feast,,,,,,,,,,,
Coffee,Coffee,Cake,Cake,,,,,,,,
Hot chocolate,Tea,Pastry,,,,,,,,,
Cake,Coffee,Hot chocolate,,,,,,,,,
Bread,Tea,Coffee,,,,,,,,,
Coffee,,,,,,,,,,,
Coffee,,,,,,,,,,,
Coffee,Tea,Toast,,,,,,,,,
Coffee,Coffee,,,,,,,,,,
Bread,,,,,,,,,,,
Coffee,Coffee,Alfajores,Pastry,Pastry,Juice,,,,,,
Coffee,Baguette,,,,,,,,,,
Coffee,Coffee,Cake,Pastry,,,,,,,,
Tea,Coffee,,,,,,,,,,
Bread,Pastry,,,,,,,,,,
Bread,Pastry,,,,,,,,,,
Vegan mincepie,Coffee,Baguette,,,,,,,,,
Baguette,,,,,,,,,,,
Bread,Coffee,Tea,,,,,,,,,
Coffee,Cake,Cake,Toast,Juice,,,,,,,
Hot chocolate,Truffles,,,,,,,,,,
Coffee,Toast,,,,,,,,,,
Hot chocolate,,,,,,,,,,,
Bread,,,,,,,,,,,
,Tea,,,,,,,,,,
Chicken Stew,,,,,,,,,,,
Chicken Stew,,,,,,,,,,,
Soup,Chicken Stew,Tea,Tea,Bread,,,,,,,
Bread,Pastry,,,,,,,,,,
Mineral water,,Salad,,,,,,,,,
,Duck egg,Sandwich,Soup,Truffles,Coffee,,,,,,
Coffee,Bread,,,,,,,,,,
Hot chocolate,Sandwich,,,,,,,,,,
Bread,,,,,,,,,,,
Coffee,Coffee,Tea,Tea,Soup,Chicken Stew,Cake,Cake,,,,
Cookies,Coffee,,,,,,,,,,
Farm House,,,,,,,,,,,
Coffee,Coffee,Bread,,,,,,,,,
Tea,Coke,Truffles,Bread,,,,,,,,
Bread,,,,,,,,,,,
Cake,Bread,Tea,,,,,,,,,
Bread,Smoothies,,,,,,,,,,
Coffee,,,,,,,,,,,
Coffee,Juice,,,,,,,,,,
,Coffee,,,,,,,,,,
Bread,,,,,,,,,,,
Tea,Toast,Coffee,,,,,,,,,
Jam,Bread,,,,,,,,,,
Coffee,Pastry,,,,,,,,,,
Bread,,,,,,,,,,,
Bread,,,,,,,,,,,
Tea,Cake,,,,,,,,,,
Bread,Hot chocolate,,,,,,,,,,
Coffee,Coffee,Cake,,,,,,,,,
Bread,Pastry,Hot chocolate,Coffee,,,,,,,,
Hot chocolate,Coffee,Cake,,,,,,,,,
Coffee,Toast,,,,,,,,,,
Cake,Coffee,,,,,,,,,,
Pastry,Pastry,Bread,,,,,,,,,
Coffee,Coffee,Tea,,,,,,,,,
Coffee,Coffee,Baguette,,,,,,,,,
Coffee,Coffee,Pastry,,,,,,,,,
Bread,Pastry,,,,,,,,,,
Bread,,,,,,,,,,,
Coffee,Coffee,Cookies,,,,,,,,,
Coffee,Sandwich,,,,,,,,,,
Tea,,,,,,,,,,,
Bread,,,,,,,,,,,
Bread,,,,,,,,,,,
Tea,Tea,,,,,,,,,,
Bread,,,,,,,,,,,
Coffee,Coffee,,,,,,,,,,
Chicken Stew,,,,,,,,,,,
Coffee,Sandwich,,,,,,,,,,
Coffee,Hot chocolate,Bread,Pastry,,,,,,,,
Coffee,Coffee,Bread,,,,,,,,,
Coffee,Coffee,Coffee,Bread,,,,,,,,
Hot chocolate,Pastry,,,,,,,,,,
Coffee,Hot chocolate,,,,,,,,,,
Coffee,Tea,,,,,,,,,,
Tea,Tea,,,,,,,,,,
Coffee,Cake,,,,,,,,,,
Coffee,Cake,,,,,,,,,,
Muffin,Bread,,,,,,,,,,
Tea,Tea,Pastry,,,,,,,,,
Cake,,,,,,,,,,,
Bread,,,,,,,,,,,
Bread,,,,,,,,,,,
Bread,,,,,,,,,,,
Bread,Pastry,,,,,,,,,,
Bread,Bread,,,,,,,,,,
Coffee,,,,,,,,,,,
Coffee,Coffee,Toast,,,,,,,,,
,Coffee,Coffee,,,,,,,,,
Coffee,Coffee,,,,,,,,,,
Coffee,Coffee,Juice,Cake,Cookies,,,,,,,
Coffee,,,,,,,,,,,
Coffee,Tiffin,,,,,,,,,,
Bread,,,,,,,,,,,
Coffee,,,,,,,,,,,
Coffee,Pastry,Pastry,,,,,,,,,
Pastry,Pastry,Bread,Sandwich,Coffee,,,,,,,
Fudge,,,,,,,,,,,
Scandinavian,,,,,,,,,,,
Bread,Hot chocolate,,,,,,,,,,
Fudge,Fudge,Coffee,Alfajores,,,,,,,,
Coffee,,,,,,,,,,,
Coffee,Coffee,,,,,,,,,,
Tea,,,,,,,,,,,
Bread,,,,,,,,,,,
Bread,,,,,,,,,,,
Coffee,Pastry,,,,,,,,,,
Coffee,Tea,,,,,,,,,,
Sandwich,,,,,,,,,,,
Coffee,Cake,Tiffin,,,,,,,,,
Coffee,,,,,,,,,,,
Coffee,Pastry,Tea,,,,,,,,,
Coffee,,,,,,,,,,,
Coffee,Coffee,,,,,,,,,,
Chicken Stew,Sandwich,Mineral water,,,,,,,,,
Cookies,Cake,Bread,,,,,,,,,
Bread,Pastry,Coffee,Eggs,,,,,,,,
Bread,,,,,,,,,,,
Coffee,Salad,Sandwich,,,,,,,,,
Coffee,Bread,Pastry,,,,,,,,,
Bread,Bread,Coffee,,,,,,,,,
Chicken Stew,Tea,,,,,,,,,,
Cookies,Sandwich,Coffee,Coffee,,,,,,,,
Coffee,Coffee,Tiffin,Alfajores,,,,,,,,
Bread,Pastry,Pastry,,,,,,,,,
Tiffin,Hot chocolate,,,,,,,,,,
Spanish Brunch,Duck egg,Tea,Bread,,,,,,,,
Tea,Soup,Cookies,,,,,,,,,
Juice,Muffin,Cake,Soup,,,,,,,,
Sandwich,Coffee,Coke,Smoothies,,,,,,,,
Afternoon with the baker,,,,,,,,,,,
Coffee,Coffee,Sandwich,,,,,,,,,
Pastry,Scone,Bread,,,,,,,,,
Coffee,Bread,,,,,,,,,,
Bread,,,,,,,,,,,
Sandwich,,,,,,,,,,,
Coffee,Cookies,,,,,,,,,,
Scone,,,,,,,,,,,
Coffee,,,,,,,,,,,
Bread,Bread,Tiffin,Sandwich,,,,,,,,
Tea,Juice,Bread,Afternoon with the baker,,,,,,,,
Scone,Coffee,,,,,,,,,,
Cake,,,,,,,,,,,
Coffee,Coffee,Truffles,Alfajores,Scone,,,,,,,
Coffee,,,,,,,,,,,
Bread,,,,,,,,,,,
Coffee,,,,,,,,,,,
Coffee,Scone,Bread,,,,,,,,,
Bread,,,,,,,,,,,
Coffee,,,,,,,,,,,
Coffee,Coke,,Pastry,,,,,,,,
Farm House,Coffee,Hot chocolate,,,,,,,,,
Bread,Pastry,,,,,,,,,,
Scone,,,,,,,,,,,
,Pastry,Coffee,,,,,,,,,
Scone,Bread,,,,,,,,,,
Coffee,Juice,Tiffin,Brownie,,,,,,,,
Alfajores,Scandinavian,,,,,,,,,,
Bread,,,,,,,,,,,
Tea,Juice,Coffee,,,,,,,,,
Pastry,Pastry,Scone,Coffee,,,,,,,,
Muffin,Scone,Coffee,,,,,,,,,
Bread,,,,,,,,,,,
Coffee,,,,,,,,,,,
Bread,,,,,,,,,,,
Baguette,Scone,Medialuna,Cookies,Scandinavian,,,,,,,
Bread,Coffee,Bread,,,,,,,,,
Coffee,Coffee,Pastry,Bread,,,,,,,,
Baguette,,,,,,,,,,,
Bread,,,,,,,,,,,
Bread,Cake,Jammie Dodgers,,,,,,,,,
Bread,Coffee,Sandwich,,Extra Salami or Feta,,,,,,,
Cake,Brownie,Mineral water,Coffee,Tea,Hot chocolate,,,,,,
Coffee,Coke,,,,,,,,,,
Bread,,,,,,,,,,,
Tea,Coffee,,,,,,,,,,
Coffee,Coffee,Coffee,Cookies,,,,,,,,
Bread,,,,,,,,,,,
Spanish Brunch,The Nomad,Coffee,,,,,,,,,
Coffee,Muffin,,,,,,,,,,
Scone,Coffee,,,,,,,,,,
Coffee,Coffee,Bread,Tiffin,,,,,,,,
Baguette,,,,,,,,,,,
Bread,Coffee,,,,,,,,,,
Coffee,Smoothies,Brownie,Sandwich,Sandwich,,,,,,,
,Toast,Scone,Brownie,Coffee,Coke,,,,,,
Bread,Bread,Cake,Soup,Smoothies,Sandwich,,,,,,
Bread,,,,,,,,,,,
Coffee,Juice,Toast,Sandwich,Baguette,,,,,,,
Bread,Coffee,,,,,,,,,,
Coffee,,,,,,,,,,,
Coffee,Spanish Brunch,,,,,,,,,,
Bread,Brownie,Scandinavian,Coffee,Coffee,Soup,,,,,,
Pastry,,,,,,,,,,,
Vegan Feast,,,,,,,,,,,
Cake,Muffin,,,,,,,,,,
Baguette,,,,,,,,,,,
Sandwich,Chicken Stew,Coffee,Truffles,Coke,,,,,,,
Tea,Scone,Soup,,,,,,,,,
Bread,,,,,,,,,,,
Soup,Sandwich,Juice,,,,,,,,,
Cookies,Mineral water,Coffee,,,,,,,,,
Cookies,Pastry,Coffee,,,,,,,,,
Sandwich,,Coffee,Soup,Art Tray,Scone,Brownie,,,,,
Cake,Tiffin,,,,,,,,,,
Scone,Tea,,,,,,,,,,
Brownie,Cookies,,,,,,,,,,
Sandwich,Juice,,,,,,,,,,
Hot chocolate,Coffee,Cake,Scone,Cookies,Bread,,,,,,
Tea,Hot chocolate,Cake,Salad,,,,,,,,
Bread,Tea,Soup,Sandwich,,,,,,,,
Spanish Brunch,Sandwich,,,,,,,,,,
Toast,Bread,,,,,,,,,,
Coffee,Tea,,Toast,,,,,,,,
Scone,,,,,,,,,,,
Scone,Coffee,Coffee,,,,,,,,,
Bread,Brownie,,,,,,,,,,
Tea,Soup,,,,,,,,,,
Hot chocolate,Coffee,Cake,Scone,,,,,,,,
Coke,Tea,Brownie,,,,,,,,,
Hot chocolate,Truffles,Spanish Brunch,,,,,,,,,
Chicken Stew,Granola,Coke,,,,,,,,,
Spanish Brunch,Smoothies,,,,,,,,,,
Bread,,,,,,,,,,,
Coffee,Coffee,Scone,,,,,,,,,
Tea,,,,,,,,,,,
Tea,,,,,,,,,,,
Scandinavian,,,,,,,,,,,
Coffee,Hot chocolate,,,,,,,,,,
Scone,Cake,Bread,Bread,Coffee,Hot chocolate,,,,,,
Tea,Scone,Bread,,,,,,,,,
Scandinavian,,,,,,,,,,,
Coffee,Coffee,Bread,,,,,,,,,
Bread,Coffee,Scone,Cookies,Soup,Salad,Truffles,Mineral water,,,,
Tiffin,Coffee,Tea,,,,,,,,,
Coffee,,,,,,,,,,,
Bread,Hot chocolate,Scone,,,,,,,,,
Tea,Tea,Coffee,Cake,Scone,,,,,,,
Bread,,,,,,,,,,,
Scandinavian,Muffin,,,,,,,,,,
Scandinavian,,,,,,,,,,,
Farm House,,,,,,,,,,,
,Bread,Medialuna,,,,,,,,,
Coffee,Spanish Brunch,,,,,,,,,,
Coffee,,,,,,,,,,,
Coffee,,,,,,,,,,,
Bread,Coffee,Pastry,Spanish Brunch,,,,,,,,
,Bread,Scone,,,,,,,,,
Bread,Coffee,Coffee,Toast,,,,,,,,
Bread,,,,,,,,,,,
Pastry,Bread,Pastry,,,,,,,,,
Hot chocolate,Cookies,Pastry,,,,,,,,,
Coffee,Coffee,,The Nomad,,,,,,,,
Coffee,Jammie Dodgers,Muffin,Tea,,,,,,,,
Coffee,,,,,,,,,,,
Coffee,Brownie,,,,,,,,,,
Coffee,,,,,,,,,,,
Bread,Coffee,,,,,,,,,,
Coffee,Coffee,Hot chocolate,Muffin,,,,,,,,
Bread,,,,,,,,,,,
Farm House,,,,,,,,,,,
Coffee,Tiffin,,,,,,,,,,
Coffee,Coffee,Toast,Pastry,Scone,,,,,,,
Coffee,,,,,,,,,,,
Jam,,,,,,,,,,,
Pastry,Cake,Coffee,,,,,,,,,
Soup,,Coffee,Juice,Tea,,,,,,,
Pastry,,,,,,,,,,,
Coffee,,,,,,,,,,,
Jammie Dodgers,Coffee,,,,,,,,,,
Coffee,,,,,,,,,,,
Coffee,,,,,,,,,,,
Muffin,,,,,,,,,,,
Coffee,Cake,Muffin,,,,,,,,,
Pastry,Bread,,,,,,,,,,
Coffee,Pastry,Bread,,,,,,,,,
Hot chocolate,,,,,,,,,,,
Juice,Cake,Coffee,,,,,,,,,
Coke,Sandwich,,,,,,,,,,
Sandwich,Smoothies,,,,,,,,,,
Coffee,Coffee,,,,,,,,,,
Scone,,,,,,,,,,,
Cake,Bread,Coffee,,Juice,,,,,,,
Cake,Coffee,Tea,,,,,,,,,
Truffles,Coffee,Cake,Pastry,Sandwich,,,,,,,
Tiffin,,,,,,,,,,,
Coffee,Cake,,,,,,,,,,
Cake,Scone,Medialuna,Soup,Coffee,Coffee,Tea,,,,,
Coffee,,,,,,,,,,,
Bread,Coffee,,,,,,,,,,
Coffee,Medialuna,Pastry,,,,,,,,,
Jammie Dodgers,Tiffin,,,,,,,,,,
Coffee,Bread,Alfajores,,,,,,,,,
Afternoon with the baker,,,,,,,,,,,
Afternoon with the baker,,,,,,,,,,,
Afternoon with the baker,,,,,,,,,,,
Afternoon with the baker,Afternoon with the baker,,,,,,,,,,
Afternoon with the baker,,,,,,,,,,,
Jammie Dodgers,,,,,,,,,,,
Coffee,,,,,,,,,,,
Coffee,,,,,,,,,,,
Coffee,Bread,,,,,,,,,,
Coffee,,,,,,,,,,,
Bread,,,,,,,,,,,
Bread,,,,,,,,,,,
Coffee,Pastry,,,,,,,,,,
Bread,,,,,,,,,,,
Tea,Pastry,,,,,,,,,,
Pastry,,,,,,,,,,,
,Tea,,,,,,,,,,
Coffee,,,,,,,,,,,
Farm House,,,,,,,,,,,
Coffee,,,,,,,,,,,
Cookies,Pastry,Coffee,Coffee,,,,,,,,
Bread,Coffee,Toast,,,,,,,,,
Tea,Coffee,Cake,,,,,,,,,
Toast,Coffee,,,,,,,,,,
Coffee,Toast,,,,,,,,,,
Bread,,,,,,,,,,,
Bread,,,,,,,,,,,
Bread,,,,,,,,,,,
Farm House,Cake,,,,,,,,,,
Soup,Coffee,,,,,,,,,,
Coffee,,,,,,,,,,,
Bread,Sandwich,,,,,,,,,,
Bread,,,,,,,,,,,
Juice,Coffee,Sandwich,Cake,,,,,,,,
Bread,,,,,,,,,,,
,Tea,,,,,,,,,,
Cake,Bread,,,,,,,,,,
Chicken Stew,Coffee,,,,,,,,,,
Coffee,,,,,,,,,,,
Coffee,Salad,,,,,,,,,,
Soup,Bread,,,,,,,,,,
Bread,Cake,,,,,,,,,,
Bread,,,,,,,,,,,
Coffee,Coffee,Cake,Sandwich,Sandwich,,,,,,,
Cake,Truffles,Tea,Coffee,Salad,Chicken Stew,,,,,,
Coffee,Juice,Drinking chocolate spoons],,,,,,,,,
Bread,Sandwich,Coffee,Coffee,Soup,Cake,,,,,,
Juice,,,,,,,,,,,
Tea,,,,,,,,,,,
Bread,,,,,,,,,,,
Tea,Hot chocolate,Cake,,,,,,,,,
Tea,Coffee,Toast,Pastry,,,,,,,,
Coffee,Cake,,,,,,,,,,
Afternoon with the baker,,,,,,,,,,,
Bread,,,,,,,,,,,
Coffee,,,,,,,,,,,
Toast,Coffee,,,,,,,,,,
Bread,Cookies,Pastry,,,,,,,,,
Coke,,,,,,,,,,,
Coffee,,,,,,,,,,,
Coffee,Tea,,,,,,,,,,
Bread,Pastry,,,,,,,,,,
Coffee,,,,,,,,,,,
Coffee,,,,,,,,,,,
Bread,Pastry,,,,,,,,,,
Baguette,,,,,,,,,,,
Bread,,,,,,,,,,,
Coffee,,,,,,,,,,,
Tea,Coffee,,,,,,,,,,
Coffee,Coffee,,Granola,,,,,,,,
Coffee,,,,,,,,,,,
Bread,,,,,,,,,,,
Bread,Sandwich,,,,,,,,,,
Coffee,,,,,,,,,,,
Coffee,,,,,,,,,,,
Bread,Toast,,,,,,,,,,
Hot chocolate,Coffee,Pastry,Cookies,,,,,,,,
Coffee,Coffee,Bread,Cookies,,,,,,,,
Baguette,,,,,,,,,,,
Bread,Tea,,,,,,,,,,
Coffee,,,,,,,,,,,
Coffee,,,,,,,,,,,
Bread,,,,,,,,,,,
Coffee,Bread,Pastry,,,,,,,,,
Bread,,,,,,,,,,,
Pastry,Coffee,Bread,Spanish Brunch,,,,,,,,
Soup,Coffee,Coffee,,,,,,,,,
Bread,Salad,Spanish Brunch,Jam,,,,,,,,
Tea,Soup,,,,,,,,,,
Coffee,Soup,Sandwich,,,,,,,,,
Hot chocolate,Coffee,Sandwich,Cake,,,,,,,,
Coffee,Salad,Tiffin,,,,,,,,,
Hot chocolate,Coffee,Sandwich,Cake,,,,,,,,
Coffee,Soup,Spanish Brunch,,,,,,,,,
Cookies,,,,,,,,,,,
Farm House,,,,,,,,,,,
Farm House,Soup,Salad,Spanish Brunch,Toast,Coffee,Coffee,,,,,
Fudge,,,,,,,,,,,
Chicken Stew,Tea,,,,,,,,,,
Farm House,,,,,,,,,,,
Cake,Tiffin,Coffee,Coffee,,,,,,,,
Spanish Brunch,Tea,,,,,,,,,,
Bread,,,,,,,,,,,
Coffee,,,,,,,,,,,
Pastry,Tiffin,Truffles,Bread,Soup,,,,,,,
Bread,,,,,,,,,,,
Bread,Pastry,,,,,,,,,,
Coffee,Cake,,,,,,,,,,
Tea,Tea,Cake,Cake,,,,,,,,
Cake,Tea,,,,,,,,,,
Hot chocolate,Coffee,Bread,,,,,,,,,
Bread,,,,,,,,,,,
Bread,Bread,,,,,,,,,,
Bread,,,,,,,,,,,
Bread,Pastry,,,,,,,,,,
Pastry,Coffee,,,,,,,,,,
Medialuna,Bread,,,,,,,,,,
,Toast,Bread,,,,,,,,,
Bread,,,,,,,,,,,
Coffee,Coffee,Cake,,,,,,,,,
Tea,Tea,Bread,Coffee,Pastry,,,,,,,
Bread,,,,,,,,,,,
Pastry,,,,,,,,,,,
Bread,,,,,,,,,,,
Baguette,,,,,,,,,,,
Coffee,Coffee,Pastry,,,,,,,,,
Bread,,,,,,,,,,,
,Coffee,Coffee,,,,,,,,,
Coffee,Coffee,Chicken Stew,Salad,,,,,,,,
Bread,,,,,,,,,,,
Soup,,,,,,,,,,,
Truffles,Coffee,Sandwich,Sandwich,Bread,,,,,,,
Soup,Soup,Mineral water,Farm House,,,,,,,,
Bread,,,,,,,,,,,
Coffee,Tea,Soup,,,,,,,,,
Chicken Stew,,,,,,,,,,,
Coffee,,,,,,,,,,,
Cake,Jammie Dodgers,,,,,,,,,,
Bread,,,,,,,,,,,
Coffee,Coffee,Coffee,Tea,Cake,Scone,Sandwich,Sandwich,,,,
Baguette,,,,,,,,,,,
